"result_@id","result_@score","result_info_authors_author_@pid","result_info_authors_author_text","result_info_doi","result_info_ee","result_info_key","result_info_number","result_info_pages","result_info_publisher","result_info_title","result_info_type","result_info_url","result_info_venue","result_info_volume","result_info_year","result_url"
"941054","2","40/3656","Yuk Ying Chung","10.1007/978-3-319-70093-9_71","https://doi.org/10.1007/978-3-319-70093-9_71","conf/iconip/ZhiYCZLC17","","669-676","","Using Transfer Learning with Convolutional Neural Networks to Diagnose Breast Cancer from Histopathological Images.","Conference and Workshop Papers","https://dblp.org/rec/conf/iconip/ZhiYCZLC17","ICONIP","","2017","URL#941054"
"943117","2","56/3138","Turgay Ibrikci","10.1145/3056662.3056716","https://doi.org/10.1145/3056662.3056716","conf/icsca/Al-SalihyI17","","144-148","","Classifying breast cancer by using decision tree algorithms.","Conference and Workshop Papers","https://dblp.org/rec/conf/icsca/Al-SalihyI17","ICSCA","","2017","URL#943117"
"946588","2","16/8545","Ching-Hua Chen","","https://aaai.org/ocs/index.php/ICWSM/ICWSM17/paper/view/15663","conf/icwsm/YinMWHC17","","337-346","","The Power of the Patient Voice - Learning Indicators of Treatment Adherence From An Online Breast Cancer Forum.","Conference and Workshop Papers","https://dblp.org/rec/conf/icwsm/YinMWHC17","ICWSM","","2017","URL#946588"
"953673","2","92/10327","María de Lourdes Martínez-Villaseñor","10.1109/IJCNN.2017.7966301","https://doi.org/10.1109/IJCNN.2017.7966301","conf/ijcnn/PonceM17","","3535-3542","","Interpretability of artificial hydrocarbon networks for breast cancer classification.","Conference and Workshop Papers","https://dblp.org/rec/conf/ijcnn/PonceM17","IJCNN","","2017","URL#953673"
"953900","2","20/2773-1","Ricardo Rocha 0001","10.1007/978-3-319-78090-0_3","https://doi.org/10.1007/978-3-319-78090-0_3","conf/ilp/Corte-RealD017","","31-45","","On Applying Probabilistic Logic Programming to Breast Cancer Data.","Conference and Workshop Papers","https://dblp.org/rec/conf/ilp/Corte-RealD017","ILP","","2017","URL#953900"
"959594","2","80/7070","Joe W. Gray","10.1109/ISBI.2017.7950717","https://doi.org/10.1109/ISBI.2017.7950717","conf/isbi/AzimiCTSTKJCMG17","","1137-1140","","Breast cancer histopathology image analysis pipeline for tumor purity estimation.","Conference and Workshop Papers","https://dblp.org/rec/conf/isbi/AzimiCTSTKJCMG17","ISBI","","2017","URL#959594"
"959607","2","155/2455","Andrew H. Beck","10.1109/ISBI.2017.7950668","https://doi.org/10.1109/ISBI.2017.7950668","conf/isbi/BejnordiLGMGSKL17","","929-932","","Deep learning-based assessment of tumor-associated stroma for diagnosing breast cancer in histopathology images.","Conference and Workshop Papers","https://dblp.org/rec/conf/isbi/BejnordiLGMGSKL17","ISBI","","2017","URL#959607"
"959757","2","46/2989","David Moratal","10.1109/ISBI.2017.7950735","https://doi.org/10.1109/ISBI.2017.7950735","conf/isbi/Ortiz-RamonLAM17","","1213-1216","","Identifying the primary site of origin of MRI brain metastases from lung and breast cancer following a 2D radiomics approach.","Conference and Workshop Papers","https://dblp.org/rec/conf/isbi/Ortiz-RamonLAM17","ISBI","","2017","URL#959757"
"961528","2","k/JoarderKamruzzaman","Joarder Kamruzzaman","10.1007/978-3-319-76348-4_68","https://doi.org/10.1007/978-3-319-76348-4_68","conf/isda/HaqueHBOK17","","702-711","","Breast Density Classification for Cancer Detection Using DCT-PCA Feature Extraction and Classifier Ensemble.","Conference and Workshop Papers","https://dblp.org/rec/conf/isda/HaqueHBOK17","ISDA","","2017","URL#961528"
"968285","2","r/IgnacioRojasRuiz","Ignacio Rojas","10.1007/978-3-319-59153-7_11","https://doi.org/10.1007/978-3-319-59153-7_11","conf/iwann/CastilloGHR17","","123-131","","Breast Cancer Microarray and RNASeq Data Integration Applied to Classification.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwann/CastilloGHR17","IWANN","","2017","URL#968285"
"968498","2","190/0017","Mario Roselli","10.1007/978-3-319-56148-6_16","https://doi.org/10.1007/978-3-319-56148-6_16","conf/iwbbio/GuadagniZSRRFR17","","189-196","","RISK - A Random Optimization Interactive System Based on Kernel Learning for Predicting Breast Cancer Disease Progression.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbbio/GuadagniZSRRFR17","IWBBIO","","2017","URL#968498"
"968527","2","47/2405","Michalis E. Zervakis","10.1007/978-3-319-56154-7_7","https://doi.org/10.1007/978-3-319-56154-7_7","conf/iwbbio/NtellisBKZ17","","62-73","","Assembly of Gene Expression Networks Based on a Breast Cancer Signature.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbbio/NtellisBKZ17","IWBBIO","","2017","URL#968527"
"968529","2","92/9054","Oresti Baños","10.1007/978-3-319-56154-7_58","https://doi.org/10.1007/978-3-319-56154-7_58","conf/iwbbio/OlleroMRB17","","653-664","","Mobile Health System for Evaluation of Breast Cancer Patients During Treatment and Recovery Phases.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbbio/OlleroMRB17","IWBBIO","","2017","URL#968529"
"969243","2","32/2919","Diego Andina","10.1007/978-3-319-59773-7_4","https://doi.org/10.1007/978-3-319-59773-7_4","conf/iwinac/FombellidaPA17","","32-41","","Koniocortex-Like Network Unsupervised Learning Surpasses Supervised Results on WBCD Breast Cancer Database.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwinac/FombellidaPA17","IWINAC","","2017","URL#969243"
"969835","2","220/1493","Tomasz Kuszewski","10.1109/IWSSIP.2017.7965578","https://doi.org/10.1109/IWSSIP.2017.7965578","conf/iwssip/WodzinskiSKK17","","1-5","","Application of B-splines FFD image registration in breast cancer radiotherapy planning.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwssip/WodzinskiSKK17","IWSSIP","","2017","URL#969835"
"971391","2","228/3062","Thiago P. das Chagas","10.1109/LA-CCI.2017.8285679","https://doi.org/10.1109/LA-CCI.2017.8285679","conf/lacci/CoutinhoC17","","1-6","","Proposal of new hybrid fuzzy clustering algorithms - Application to breast cancer dataset.","Conference and Workshop Papers","https://dblp.org/rec/conf/lacci/CoutinhoC17","LA-CCI","","2017","URL#971391"
"974311","2","47/5523","Lei Cui","10.3233/978-1-61499-830-3-1267","https://doi.org/10.3233/978-1-61499-830-3-1267","conf/medinfo/HouZZC17","","1267","","Mining Associations Between Genes and Clinical Conditions of Breast Cancer by Using Gene Expression Data.","Conference and Workshop Papers","https://dblp.org/rec/conf/medinfo/HouZZC17","MedInfo","","2017","URL#974311"
"974395","2","212/1905","Changrong Yuan","10.3233/978-1-61499-830-3-156","https://doi.org/10.3233/978-1-61499-830-3-156","conf/medinfo/LiuGWY17","","156-160","","Developing &quot;Information Assistant&quot; - A Smartphone Application to Meet the Personalized Information Needs of Women with Breast Cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/medinfo/LiuGWY17","MedInfo","","2017","URL#974395"
"974498","2","171/2914","Deborah Ribeiro de Carvalho","10.3233/978-1-61499-830-3-1380","https://doi.org/10.3233/978-1-61499-830-3-1380","conf/medinfo/SimoesVPPCTCC17","","1380","","Accuracy of Decision Support Systems for Breast Cancer - Initial Results.","Conference and Workshop Papers","https://dblp.org/rec/conf/medinfo/SimoesVPPCTCC17","MedInfo","","2017","URL#974498"
"974512","2","60/2536-28","Rui Zhang 0028","10.3233/978-1-61499-830-3-599","https://doi.org/10.3233/978-1-61499-830-3-599","conf/medinfo/SunSSBKMZ17","","599-603","","Phenotyping and Visualizing Infusion-Related Reactions for Breast Cancer Patients.","Conference and Workshop Papers","https://dblp.org/rec/conf/medinfo/SunSSBKMZ17","MedInfo","","2017","URL#974512"
"975385","2","33/4129","Susan M. Astley","10.1117/12.2254291","https://doi.org/10.1117/12.2254291","conf/micad/HeeHGLMEHA17","","101342P","","Does the prediction of breast cancer improve using a combination of mammographic density measures compared to individual measures alone?","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/HeeHGLMEHA17","Medical Imaging - Computer-Aided Diagnosis","","2017","URL#975385"
"975433","2","33/4129","Susan M. Astley","10.1117/12.2255619","https://doi.org/10.1117/12.2255619","conf/micad/NairHGLMMFCBEHA17","","101342V","","The impact of using weight estimated from mammographic images vs. self-reported weight on breast cancer risk calculation.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/NairHGLMMFCBEHA17","Medical Imaging - Computer-Aided Diagnosis","","2017","URL#975433"
"975461","2","222/3856","Renaid B. Kim","10.1117/12.2255512","https://doi.org/10.1117/12.2255512","conf/micad/SamalaCHHK17","","101340T","","Identifying key radiogenomic associations between DCE-MRI and micro-RNA expressions for breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/SamalaCHHK17","Medical Imaging - Computer-Aided Diagnosis","","2017","URL#975461"
"975565","2","131/1752","José M. Celaya-Padilla","10.1007/978-3-030-02840-4_24","https://doi.org/10.1007/978-3-030-02840-4_24","conf/micai/Zanella-Calzada17","","294-304","","Feature Selection from Image Descriptors Data for Breast Cancer Diagnosis Based on CAD.","Conference and Workshop Papers","https://dblp.org/rec/conf/micai/Zanella-Calzada17","MICAI","","2017","URL#975565"
"975728","2","134/9904","Arnav Bhavsar","10.1007/978-3-319-67543-5_16","https://doi.org/10.1007/978-3-319-67543-5_16","conf/miccai/GuptaSSB17","","160-169","","Automated Classification for Breast Cancer Histopathology Images - Is Stain Normalization Important?","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/GuptaSSB17","CARE/CLIP@MICCAI","","2017","URL#975728"
"975779","2","133/0183","Klaus H. Maier-Hein","10.1007/978-3-319-66182-7_76","https://doi.org/10.1007/978-3-319-66182-7_76","conf/miccai/JaegerBLLHKPBRD17","","664-671","","Revealing Hidden Potentials of the q-Space Signal in Breast Cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/JaegerBLLHKPBRD17","MICCAI","","2017","URL#975779"
"976455","2","90/5571","Gabor Fichtinger","10.1117/12.2255061","https://doi.org/10.1117/12.2255061","conf/miigp/YanUGJLERF17","","1013528","","Study into the displacement of tumor localization needle during navigated breast cancer surgery.","Conference and Workshop Papers","https://dblp.org/rec/conf/miigp/YanUGJLERF17","Medical Imaging - Image-Guided Procedures","","2017","URL#976455"
"977279","2","95/569","Ramakrishnan Mukundan","10.1007/978-3-319-60964-5_34","https://doi.org/10.1007/978-3-319-60964-5_34","conf/miua/Mukundan17","","386-397","","A Robust Algorithm for Automated HER2 Scoring in Breast Cancer Histology Slides Using Characteristic Curves.","Conference and Workshop Papers","https://dblp.org/rec/conf/miua/Mukundan17","MIUA","","2017","URL#977279"
"977309","2","63/10179","Dandan Sun","10.1007/978-3-319-60964-5_22","https://doi.org/10.1007/978-3-319-60964-5_22","conf/miua/WuKXWWFS17","","249-260","","FF-CNN - An Efficient Deep Neural Network for Mitosis Detection in Breast Cancer Histological Images.","Conference and Workshop Papers","https://dblp.org/rec/conf/miua/WuKXWWFS17","MIUA","","2017","URL#977309"
"977592","2","t/VolkerTresp","Volker Tresp","","http://proceedings.mlr.press/v68/yang17a.html","conf/mlhc/YangFT17","","164-176","","Modeling Progression Free Survival in Breast Cancer with Tensorized Recurrent Neural Networks and Accelerated Failure Time Models.","Conference and Workshop Papers","https://dblp.org/rec/conf/mlhc/YangFT17","MLHC","","2017","URL#977592"
"981333","2","67/418","Raymond H. W. Lam","10.1109/NEMS.2017.8016981","https://doi.org/10.1109/NEMS.2017.8016981","conf/nems/HuYHL17","","90-95","","Microfluidic biosensing of viscoelastic properties of normal and cancerous human breast cells.","Conference and Workshop Papers","https://dblp.org/rec/conf/nems/HuYHL17","NEMS","","2017","URL#981333"
"984438","2","58/1631","Ernestina Menasalvas","10.1007/978-3-319-60816-7_17","https://doi.org/10.1007/978-3-319-60816-7_17","conf/pacbb/ToroGGGM17","","137-145","","Mitosis Detection in Breast Cancer Using Superpixels and Ensemble Classifiers.","Conference and Workshop Papers","https://dblp.org/rec/conf/pacbb/ToroGGGM17","PACBB","","2017","URL#984438"
"984938","2","22/7335","Berit Brattheim","","http://ceur-ws.org/Vol-2001/paper8.pdf","conf/pahi/GilstadSB17","","","","Online patient information about breast cancer - a discourse analysis.","Conference and Workshop Papers","https://dblp.org/rec/conf/pahi/GilstadSB17","PAHI","","2017","URL#984938"
"998606","2","88/285","Banu Diri","10.1109/SIU.2017.7960684","https://doi.org/10.1109/SIU.2017.7960684","conf/siu/CingizD17","","1-4","","The inference of gene co-expression networks of breast and colon cancer using miRNA-target gene interactions data.","Conference and Workshop Papers","https://dblp.org/rec/conf/siu/CingizD17","SIU","","2017","URL#998606"
"998669","2","88/285","Banu Diri","10.1109/SIU.2017.7960670","https://doi.org/10.1109/SIU.2017.7960670","conf/siu/ErdoganKD17","","1-4","","Investigation of association estimators in network inference algorithms on breast cancer proteomic data.","Conference and Workshop Papers","https://dblp.org/rec/conf/siu/ErdoganKD17","SIU","","2017","URL#998669"
"998893","2","01/4875","Hulya Yalcin","10.1109/SIU.2017.7960428","https://doi.org/10.1109/SIU.2017.7960428","conf/siu/RazaviHY17","","1-4","","Automatically diagnosing HER2 amplification status for breast cancer patients using large FISH images.","Conference and Workshop Papers","https://dblp.org/rec/conf/siu/RazaviHY17","SIU","","2017","URL#998893"
"998946","2","202/6931","Asli Çakir","10.1109/SIU.2017.7960587","https://doi.org/10.1109/SIU.2017.7960587","conf/siu/TatarogluGKCTET17","","1-4","","A deep learning based approach for classification of CerbB2 tumor cells in breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/siu/TatarogluGKCTET17","SIU","","2017","URL#998946"
"1000211","2","48/6785","Laurent Heutte","10.1109/SMC.2017.8122889","https://doi.org/10.1109/SMC.2017.8122889","conf/smc/SpanholOCPH17","","1868-1873","","Deep features for breast cancer histopathological image classification.","Conference and Workshop Papers","https://dblp.org/rec/conf/smc/SpanholOCPH17","SMC","","2017","URL#1000211"
"1000505","2","56/8061","Changqin Quan","10.1109/SNPD.2017.8022701","https://doi.org/10.1109/SNPD.2017.8022701","conf/snpd/KawashimaBQ17","","59-63","","Text mining and pattern clustering for relation extraction of breast cancer and related genes.","Conference and Workshop Papers","https://dblp.org/rec/conf/snpd/KawashimaBQ17","SNPD","","2017","URL#1000505"
"1001639","2","01/4732","U. Rajendra Acharya","10.3233/978-1-61499-800-6-321","https://doi.org/10.3233/978-1-61499-800-6-321","conf/somet/FujitaRGVA17","","321-327","","Automated Characterization of Breast Cancer Using Steerable Filters.","Conference and Workshop Papers","https://dblp.org/rec/conf/somet/FujitaRGVA17","SoMeT","","2017","URL#1001639"
"1002034","2","214/8590","Piotr Kedzierawski","10.23919/SPA.2017.8166900","https://doi.org/10.23919/SPA.2017.8166900","conf/spa/WodzinskiSCKK17","","400-405","","Application of demons image registration algorithms in resected breast cancer lodge localization.","Conference and Workshop Papers","https://dblp.org/rec/conf/spa/WodzinskiSCKK17","SPA","","2017","URL#1002034"
"1002146","2","216/1548","Hangcheng","10.1109/SPAC.2017.8304288","https://doi.org/10.1109/SPAC.2017.8304288","conf/spac/MinXCH17","","268-272","","Application of the neural network in diagnosis of breast cancer based on levenberg-marquardt algorithm.","Conference and Workshop Papers","https://dblp.org/rec/conf/spac/MinXCH17","SPAC","","2017","URL#1002146"
"1016093","2","92/6201","Noémie Elhadad","10.1145/3041021.3055134","https://doi.org/10.1145/3041021.3055134","conf/www/ZhangQCZYE17","","1073-1081","","We Make Choices We Think are Going to Save Us - Debate and Stance Identification for Online Breast Cancer CAM Discussions.","Conference and Workshop Papers","https://dblp.org/rec/conf/www/ZhangQCZYE17","WWW","","2017","URL#1016093"
"1023645","2","135/6241","Daniele Ramazzotti","","http://arxiv.org/abs/1703.03041","journals/corr/0001CGMR17","","","","Combining Bayesian Approaches and Evolutionary Techniques for the Inference of Breast Cancer Networks.","Informal Publications","https://dblp.org/rec/journals/corr/0001CGMR17","CoRR","abs/1703.03041","2017","URL#1023645"
"1024330","2","199/2192","Deepti Ameta","","http://arxiv.org/abs/1704.03801","journals/corr/Ameta17","","","","Ensemble classifier approach in breast cancer detection and malignancy grading- A review.","Informal Publications","https://dblp.org/rec/journals/corr/Ameta17","CoRR","abs/1704.03801","2017","URL#1024330"
